alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.00390625,4266402,-0.18575792,4405797,-0.11156547
0.00390625,4121907,-0.19004878,4196088,-0.11271076
0.00390625,3984354,-0.18864966,4034478,-0.12131577
0.00390625,3761958,-0.19582868,3726009,-0.13722501
0.00390625,3634782,-0.19100366,3618681,-0.10017329
0.00390625,3480852,-0.23432626,3445347,-0.12567826
0.00390625,3282777,-0.18366607,3190722,-0.11719665
0.00390625,3130287,-0.19877273,3079308,-0.08906827
0.00390625,2929512,-0.19601555,2808333,-0.13146346
0.00390625,2723622,-0.21122844,2639523,-0.12504634
0.00390625,2606406,-0.20450536,2443782,-0.13917817
0.00390625,2419923,-0.21372466,2367336,-0.14130828
0.00390625,2085234,-0.23783347,2156484,-0.13711191
0.00390625,1954524,-0.25492225,1933101,-0.15614517
0.00390625,1768947,-0.25030186,1858869,-0.16767648
0.00390625,1569030,-0.25672457,1670607,-0.17964321
0.00390625,1444929,-0.26876993,1379559,-0.17910084
0.00390625,1189449,-0.28541577,1283277,-0.17889168
0.00390625,1022922,-0.30104632,1108644,-0.16110258
0.00390625,854304,-0.3780218,861939,-0.23461702
0.00390625,662196,-0.39259784,760971,-0.30715164
0.00390625,567022,-0.45987721,616473,-0.34316491
0.00390625,289543,-0.57110315,311567,-0.41038452
0.00390625,243507,-0.67179611,248514,-0.41964948
0.00390625,236384,-0.73401484,229593,-0.45025968
0.00390625,214956,-0.70967785,222468,-0.4761128
0.00390625,211833,-0.72371522,208089,-0.48725932
0.00390625,200196,-0.7373736,193347,-0.44825426
0.00390625,177072,-0.73477582,176274,-0.43147495
0.00390625,167538,-0.70676454,169923,-0.44892545
0.00390625,156669,-0.64678808,149511,-0.44670969
0.00390625,139734,-0.74615269,135429,-0.40653246
0.00390625,130830,-0.76947146,121134,-0.39180245
0.00390625,113988,-0.69448263,115596,-0.48454994
0.00390625,90135,-0.62555212,101901,-0.35648189
0.00390625,87780,-0.72353713,89103,-0.44958808
0.00390625,68634,-0.72770746,74442,-0.4353948
0.00390625,52764,-0.6777229,61842,-0.3468304
0.00390625,46374,-0.73837879,42315,-0.42956177
0.00390625,29277,-0.81731134,32073,-0.44927651
0.00390625,14334,-1.26001958,19459,-0.58421361
0.00390625,14128,-1.32592724,13881,-0.77386615
0.00390625,12876,-1.2427335,13008,-0.7226303
0.00390625,11352,-1.21701937,10698,-0.89255993
0.00390625,10064,-1.19281729,9446,-0.74808022
0.00390625,8966,-1.1437176,8102,-0.69499718
0.00390625,7434,-1.48284279,7575,-0.80274607
0.00390625,6471,-1.36035643,5859,-0.61256995
0.00390625,5184,-1.22451336,5428,-0.57745971
0.00390625,3812,-1.56521085,4143,-0.69623543
0.00390625,2468,-1.47157746,1998,-0.73988046
0.00390625,1663,-1.26026935,1488,-0.62699638
0.00390625,1020,-1.19749344,1016,-0.89622263
0.00390625,771,-1.18080751,856,-0.89802221
0.00390625,660,-1.10815761,642,-1.08880474
0.00390625,462,-0.08940892,432,-0.06925228
0.00390625,312,-0.08373593,282,-0.08139728
0.0078125,9609522,-0.12825862,6811662,-0.08685511
0.0078125,4815360,-0.14588158,5691906,-0.08815174
0.0078125,4729374,-0.13597883,4613811,-0.10940766
0.0078125,4502556,-0.14083878,4471104,-0.08722895
0.0078125,4336446,-0.15132769,4408317,-0.11029387
0.0078125,4134933,-0.13699532,4164138,-0.10124315
0.0078125,3991029,-0.14461986,3909162,-0.09205698
0.0078125,3754245,-0.15848644,3803841,-0.10195611
0.0078125,3535566,-0.16067653,3684252,-0.09216239
0.0078125,3479268,-0.16964136,3415581,-0.09749261
0.0078125,3309111,-0.14557483,3156108,-0.09403286
0.0078125,3037518,-0.15373365,3053616,-0.10599042
0.0078125,2869152,-0.14608146,2813478,-0.09056809
0.0078125,2737614,-0.1620895,2674362,-0.10537495
0.0078125,2612379,-0.154864,2526522,-0.09109932
0.0078125,2334243,-0.16231512,2367336,-0.1053689
0.0078125,2072538,-0.15980024,2249049,-0.09709147
0.0078125,1980807,-0.17843093,2004771,-0.11974427
0.0078125,1759644,-0.1765672,1858869,-0.09186294
0.0078125,1591197,-0.19639748,1656999,-0.10356905
0.0078125,1447308,-0.18210596,1518231,-0.11979678
0.0078125,1245789,-0.20106137,1184913,-0.12141024
0.0078125,1062897,-0.23424718,1159521,-0.11133917
0.0078125,981933,-0.22970467,826566,-0.12718696
0.0078125,644436,-0.26917057,764244,-0.16889168
0.0078125,458118,-0.34917116,528966,-0.20246197
0.0078125,290193,-0.39200381,432729,-0.24772288
0.0078125,251981,-0.48773062,248666,-0.35108938
0.0078125,233519,-0.60952998,230971,-0.39954629
0.0078125,216771,-0.58157451,220168,-0.4227832
0.0078125,204192,-0.60946019,208884,-0.37920476
0.0078125,200195,-0.61358447,192777,-0.47040773
0.0078125,181926,-0.61626483,179127,-0.46249847
0.0078125,162602,-0.65827835,169923,-0.48899511
0.0078125,157852,-0.67578335,146499,-0.45317153
0.0078125,143556,-0.7330902,141267,-0.52274588
0.0078125,122913,-0.63380258,121319,-0.47198684
0.0078125,114408,-0.64681295,106197,-0.51658375
0.0078125,103896,-0.61749123,99093,-0.43259301
0.0078125,88107,-0.67936727,80598,-0.47636851
0.0078125,73872,-0.61287884,67011,-0.39972758
0.0078125,54252,-0.59249667,59388,-0.36402679
0.0078125,45792,-0.58603004,42462,-0.40325168
0.0078125,24288,-0.71482019,33549,-0.33788212
0.0078125,14356,-1.02880298,16932,-0.52378983
0.0078125,14103,-1.01621343,13623,-0.54542294
0.0078125,12615,-0.92980065,13008,-0.39514012
0.0078125,11604,-1.16164026,10920,-0.79732225
0.0078125,10074,-1.12223596,9476,-0.57640637
0.0078125,8484,-1.09238636,8694,-0.69967868
0.0078125,7446,-1.31486842,7553,-0.49802124
0.0078125,5892,-1.23350847,6348,-0.56498492
0.0078125,4338,-1.55334202,4251,-0.65039983
0.0078125,4039,-1.13449745,3544,-0.6630142
0.0078125,2544,-1.21582363,2698,-0.59185542
0.0078125,1152,-1.54675683,1056,-0.81668518
0.0078125,924,-1.47949476,882,-0.71576905
0.0078125,792,-1.4044643,858,-0.71762303
0.0078125,660,-1.37424545,604,-1.04176335
0.0078125,465,-1.21392857,446,-0.9058199
0.0078125,315,-1.13091669,228,-0.09061806
0.0078125,138,-0.10791112,138,-0.10791112
0.015625,7907328,-0.15045415,8750274,-0.11159969
0.015625,4816680,-0.14350883,4913667,-0.10486269
0.015625,4768383,-0.14061316,4675269,-0.11450604
0.015625,4544451,-0.13654799,4434771,-0.10904998
0.015625,4324749,-0.14679383,4384413,-0.10324872
0.015625,4227756,-0.13555673,4067712,-0.1059584
0.015625,3973443,-0.13937011,3916788,-0.10359655
0.015625,3854292,-0.12977319,3777198,-0.11074047
0.015625,3522486,-0.13888937,3580071,-0.10252569
0.015625,3493698,-0.14733496,3392532,-0.06450467
0.015625,3304956,-0.13965494,3220347,-0.07918401
0.015625,3024294,-0.12844351,3151137,-0.1036253
0.015625,2910123,-0.13521643,2800512,-0.08702571
0.015625,2751897,-0.13743298,2791746,-0.08604803
0.015625,2435148,-0.1298709,2495922,-0.09081088
0.015625,2321481,-0.14651594,2417103,-0.10132811
0.015625,2221596,-0.12912445,2239536,-0.09451538
0.015625,1938186,-0.12891524,1998309,-0.0759252
0.015625,1753491,-0.12477879,1793088,-0.09598512
0.015625,1564923,-0.14322832,1679067,-0.08908617
0.015625,1505517,-0.12044627,1358277,-0.07822539
0.015625,1230876,-0.15158708,1272876,-0.10056265
0.015625,1040748,-0.1516675,1164306,-0.06891388
0.015625,985737,-0.15065724,863721,-0.1030297
0.015625,643467,-0.18694202,789261,-0.10562266
0.015625,460452,-0.2400211,498264,-0.12274953
0.015625,270897,-0.26939467,438897,-0.15608236
0.015625,250413,-0.30224039,267531,-0.22105951
0.015625,234909,-0.40690452,240759,-0.2747425
0.015625,215862,-0.37110045,223179,-0.2856718
0.015625,214251,-0.4039827,211233,-0.27372517
0.015625,196843,-0.39164793,191677,-0.27705061
0.015625,183093,-0.39818541,181203,-0.32341546
0.015625,167208,-0.48361965,170553,-0.35000931
0.015625,156429,-0.44257858,145870,-0.28149427
0.015625,132411,-0.49651663,136818,-0.38332747
0.015625,118371,-0.51080736,121517,-0.37837542
0.015625,105093,-0.56927309,115851,-0.4046781
0.015625,97140,-0.56532268,95082,-0.43595152
0.015625,83468,-0.61341778,76626,-0.3951197
0.015625,73872,-0.63044511,71214,-0.47345894
0.015625,55419,-0.58810879,56532,-0.42858728
0.015625,45171,-0.62970549,36918,-0.39945359
0.015625,25305,-0.59651527,25671,-0.4038839
0.015625,14355,-0.84770239,17589,-0.41414405
0.015625,13377,-0.85680519,13881,-0.47508823
0.015625,12666,-0.73289736,12390,-0.44032914
0.015625,11709,-0.94449642,10593,-0.68068611
0.015625,10296,-0.80857573,10218,-0.55093461
0.015625,8358,-0.84211395,8877,-0.59407481
0.015625,7264,-1.05241345,7632,-0.39775134
0.015625,6027,-1.04466972,6132,-0.45755986
0.015625,5234,-1.14889195,5457,-0.63305561
0.015625,3006,-1.26131943,3582,-0.46729895
0.015625,2619,-1.22316236,2688,-0.57637525
0.015625,1141,-1.65824003,1290,-0.62717919
0.015625,998,-1.60798705,870,-0.68305003
0.015625,792,-1.70917653,750,-1.00197356
0.015625,516,-1.52527899,570,-0.87179312
0.015625,506,-1.38795059,462,-0.81467883
0.015625,315,-1.3349524,254,-0.91519271
0.015625,129,-1.12240245,108,-0.11373685
0.03125,7335897,-0.0846517,9440652,-0.06116634
0.03125,4843878,-0.12077382,6584559,-0.08866291
0.03125,4704999,-0.13630358,4657932,-0.11828479
0.03125,4444596,-0.1337738,4553331,-0.11606769
0.03125,4243707,-0.14737388,4360239,-0.12595697
0.03125,4078737,-0.15176815,4116103,-0.12429666
0.03125,3888291,-0.15639726,3948348,-0.12945592
0.03125,3846453,-0.15999223,3776991,-0.13748519
0.03125,3570918,-0.16098209,3654915,-0.13223092
0.03125,3426027,-0.16052746,3392532,-0.12637086
0.03125,3321318,-0.14051563,3247101,-0.11549412
0.03125,2983695,-0.14577674,3147771,-0.11931243
0.03125,2965026,-0.14412718,2800941,-0.11962087
0.03125,2710578,-0.13217233,2769987,-0.11033133
0.03125,2586144,-0.13118505,2542644,-0.10773238
0.03125,2360985,-0.13392051,2426454,-0.10976322
0.03125,2225676,-0.12764708,2124252,-0.10090164
0.03125,1974942,-0.12383396,1899546,-0.10113731
0.03125,1756878,-0.11861671,1838616,-0.0781191
0.03125,1568697,-0.12818037,1702272,-0.10226609
0.03125,1514766,-0.11654638,1359942,-0.06638767
0.03125,1257894,-0.11925355,1278639,-0.09007096
0.03125,1011504,-0.11002006,1077513,-0.07897854
0.03125,923694,-0.12066504,834927,-0.08761999
0.03125,630663,-0.13039646,705120,-0.07405325
0.03125,532536,-0.12946809,596013,-0.07534945
0.03125,298311,-0.16410419,439047,-0.11093845
0.03125,249561,-0.22208614,263562,-0.1503818
0.03125,235824,-0.24083648,241281,-0.16970945
0.03125,216627,-0.24951702,225468,-0.13887185
0.03125,202086,-0.24081559,210507,-0.14071131
0.03125,199473,-0.25018192,187527,-0.1852873
0.03125,177948,-0.24953438,181926,-0.15981898
0.03125,161466,-0.30061534,171513,-0.19991518
0.03125,158103,-0.27872633,150135,-0.2099963
0.03125,141123,-0.29990119,139239,-0.23495937
0.03125,124872,-0.30755609,122499,-0.2501589
0.03125,105132,-0.34351457,112821,-0.28647069
0.03125,98925,-0.3386398,93577,-0.27769565
0.03125,77484,-0.40245514,89751,-0.26771345
0.03125,66981,-0.4406562,75933,-0.30964899
0.03125,54168,-0.46404006,58308,-0.36282084
0.03125,39056,-0.57403718,41769,-0.44607198
0.03125,31017,-0.56531281,22449,-0.39639571
0.03125,14298,-0.68840386,16932,-0.39037571
0.03125,14247,-0.75165343,13545,-0.50595244
0.03125,11814,-0.61126702,12666,-0.43747854
0.03125,11265,-0.76438141,11178,-0.48920729
0.03125,9768,-0.71051448,9576,-0.36397722
0.03125,8304,-0.73221326,8967,-0.54366839
0.03125,7149,-0.84847369,7038,-0.43733097
0.03125,5517,-0.71487161,5967,-0.43988861
0.03125,4377,-0.85408983,5124,-0.54789664
0.03125,3129,-0.91913947,3747,-0.53637659
0.03125,1943,-1.03399141,2322,-0.60137969
0.03125,1130,-1.49100698,1590,-0.75915152
0.03125,981,-1.55772802,1041,-0.68545944
0.03125,804,-1.43919767,756,-1.01187641
0.03125,532,-1.67181354,603,-0.83627642
0.03125,409,-1.57199542,453,-0.70433922
0.03125,322,-1.55458475,195,-0.81251103
0.03125,138,-1.32040093,60,-0.19065942
0.0625,7606353,-0.04368198,9144747,-0.03246673
0.0625,4783545,-0.06936612,6606759,-0.04414564
0.0625,4621788,-0.0692815,4698426,-0.05485859
0.0625,4444596,-0.07634623,4582743,-0.06034724
0.0625,4297293,-0.07846526,4260048,-0.06352491
0.0625,4093869,-0.081488,4174938,-0.0679702
0.0625,3881319,-0.08039687,3942731,-0.06810382
0.0625,3706749,-0.08559518,3790644,-0.06793248
0.0625,3554088,-0.09308698,3603507,-0.08483168
0.0625,3439446,-0.09331677,3487881,-0.08327498
0.0625,3304968,-0.09179877,3270243,-0.08049728
0.0625,2988804,-0.09684961,3054003,-0.08508369
0.0625,2877381,-0.11032583,2955501,-0.0959488
0.0625,2766888,-0.10643889,2698923,-0.09166393
0.0625,2459322,-0.11747941,2604129,-0.09874457
0.0625,2283531,-0.13110158,2263482,-0.10486052
0.0625,2074527,-0.13865235,2142561,-0.11495688
0.0625,1987011,-0.13583026,2072064,-0.121125
0.0625,1864356,-0.14397271,1819323,-0.11908471
0.0625,1704573,-0.13773724,1540656,-0.11788008
0.0625,1471899,-0.12636904,1402797,-0.10768842
0.0625,1304511,-0.12209618,1261299,-0.10163404
0.0625,994344,-0.12138532,1064349,-0.09094269
0.0625,984504,-0.11378811,834927,-0.07693318
0.0625,716796,-0.10445542,780327,-0.0850914
0.0625,541749,-0.10736883,580086,-0.06820299
0.0625,388113,-0.12361482,331959,-0.05472315
0.0625,246531,-0.15746975,254787,-0.09532114
0.0625,229383,-0.16012681,234081,-0.08028218
0.0625,224712,-0.16959224,217398,-0.11001776
0.0625,205062,-0.16974175,210507,-0.09955621
0.0625,192702,-0.17174925,193947,-0.11313325
0.0625,178596,-0.17173809,176478,-0.11686468
0.0625,160053,-0.1898571,171189,-0.14355176
0.0625,150225,-0.18758983,147774,-0.11272905
0.0625,133779,-0.18643863,143055,-0.15098701
0.0625,123261,-0.18972645,121836,-0.15592606
0.0625,105417,-0.23030072,115851,-0.17223745
0.0625,102138,-0.24124394,91941,-0.1647134
0.0625,82497,-0.25641599,89751,-0.16413687
0.0625,62502,-0.3130713,75933,-0.19487867
0.0625,52221,-0.32122854,56148,-0.23918624
0.0625,36387,-0.37349702,39831,-0.26332889
0.0625,26241,-0.4729908,32913,-0.33482286
0.0625,14931,-0.57777463,15309,-0.4133699
0.0625,13545,-0.63846779,13188,-0.42117943
0.0625,11895,-0.58671572,12747,-0.41833353
0.0625,10923,-0.65517712,11448,-0.46641621
0.0625,10383,-0.60743219,9240,-0.39160569
0.0625,8844,-0.59066138,8967,-0.40758607
0.0625,6933,-0.6719363,7968,-0.42628697
0.0625,6216,-0.58603289,6006,-0.41314267
0.0625,4557,-0.69879577,5247,-0.43719102
0.0625,2949,-0.70271541,3747,-0.42529567
0.0625,2508,-0.78679899,2748,-0.4842246
0.0625,1127,-1.18621795,1491,-0.45434135
0.0625,954,-1.42684525,1041,-0.76384955
0.0625,753,-1.34894303,717,-0.81660074
0.0625,549,-1.66210708,582,-0.76012209
0.0625,333,-1.34727537,441,-0.87459568
0.0625,211,-1.61887071,267,-0.81514347
0.0625,134,-1.51096796,30,-0.26581009
0.0625,18,-0.27500706,18,-0.27500706
0.125,6656577,-0.02367737,9503112,-0.01924335
0.125,4839186,-0.03646437,5993784,-0.02179825
0.125,4651068,-0.03741037,4627773,-0.02722215
0.125,4458948,-0.03953266,4589388,-0.02985097
0.125,4281381,-0.04269178,4409919,-0.03596216
0.125,4137951,-0.04336308,4149258,-0.03439177
0.125,3902196,-0.04619434,3998196,-0.04010854
0.125,3724362,-0.04827491,3806472,-0.03958967
0.125,3571698,-0.04971992,3528291,-0.03868587
0.125,3347121,-0.05080094,3494688,-0.03924244
0.125,3167583,-0.0515066,3231072,-0.04493576
0.125,2987988,-0.05144663,3059157,-0.04589419
0.125,2806368,-0.05587854,2877444,-0.04394497
0.125,2655078,-0.06132619,2614872,-0.05039708
0.125,2477739,-0.06425682,2578056,-0.05131746
0.125,2272398,-0.06714187,2417103,-0.05031316
0.125,2098314,-0.07446297,2121249,-0.06076569
0.125,1929447,-0.07512871,2041194,-0.06541506
0.125,1746576,-0.08268351,1825434,-0.06940589
0.125,1636692,-0.08760289,1704300,-0.07850765
0.125,1457427,-0.0993673,1512507,-0.0792889
0.125,1171872,-0.10645299,1248528,-0.09098065
0.125,993837,-0.12705131,1090284,-0.10068049
0.125,924426,-0.132459,847737,-0.11296694
0.125,792621,-0.11626997,649794,-0.10217512
0.125,629343,-0.11396483,464607,-0.08410068
0.125,361629,-0.10427488,304788,-0.07549637
0.125,243276,-0.12095318,254430,-0.08769962
0.125,242247,-0.11862736,237291,-0.08787548
0.125,221559,-0.12021282,219582,-0.09727584
0.125,214287,-0.12132621,210738,-0.06981258
0.125,194700,-0.11279318,198318,-0.0802481
0.125,173472,-0.13183023,187044,-0.10089884
0.125,163524,-0.13203215,165138,-0.08469378
0.125,158106,-0.13409618,151668,-0.08368614
0.125,145473,-0.13052368,138372,-0.08820524
0.125,119847,-0.14447016,127776,-0.09067065
0.125,103965,-0.13935401,115752,-0.11501448
0.125,102333,-0.15358779,93117,-0.11478978
0.125,79620,-0.16333273,88248,-0.09485393
0.125,68820,-0.18937195,74358,-0.14312213
0.125,59268,-0.20014658,51564,-0.1221581
0.125,41781,-0.22647598,44448,-0.15915697
0.125,23769,-0.28758571,34221,-0.17479304
0.125,14322,-0.44255227,19731,-0.28756276
0.125,13068,-0.49329651,14019,-0.3697094
0.125,12033,-0.52799797,12384,-0.40379544
0.125,10764,-0.56316424,11334,-0.43825906
0.125,10404,-0.55148948,9731,-0.45862137
0.125,8073,-0.55695515,8268,-0.44701729
0.125,7758,-0.5595824,6864,-0.45845182
0.125,6513,-0.55186718,6132,-0.34862203
0.125,4521,-0.56007129,4362,-0.44088154
0.125,3081,-0.60841765,3774,-0.34973137
0.125,1800,-0.63989901,2748,-0.43792048
0.125,1131,-0.79812383,1107,-0.4594587
0.125,1032,-0.83283565,939,-0.55634814
0.125,756,-0.88530944,696,-0.66422296
0.125,543,-1.02000972,582,-0.71255337
0.125,483,-1.05596414,444,-0.6201449
0.125,153,-1.39025999,165,-0.82068929
0.125,53,-1.35988649,12,-0.35721282
0.125,26,-1.02076745,12,-0.35721282
0.25,6760899,-0.01670274,8627292,-0.01147303
0.25,4780698,-0.02301887,6452742,-0.01317085
0.25,4698021,-0.02380942,4753398,-0.01793638
0.25,4554096,-0.02388437,4548843,-0.01983994
0.25,4354623,-0.02464289,4408053,-0.01882538
0.25,4164477,-0.02367267,4125243,-0.01995554
0.25,3880401,-0.02670208,4003467,-0.02115063
0.25,3832113,-0.02667716,3714633,-0.02145039
0.25,3524742,-0.02774892,3596658,-0.02335403
0.25,3436563,-0.0290082,3398181,-0.0216867
0.25,3270048,-0.02801038,3330402,-0.02361214
0.25,3117036,-0.03024148,3138603,-0.02660853
0.25,2833857,-0.03343027,2962119,-0.02745177
0.25,2625327,-0.03433783,2655078,-0.02746184
0.25,2492166,-0.03462871,2574531,-0.02610126
0.25,2255526,-0.03644424,2293839,-0.03056525
0.25,2114538,-0.04054961,2137434,-0.02789717
0.25,1959966,-0.0427755,1972017,-0.03667986
0.25,1812297,-0.0434559,1874502,-0.03603043
0.25,1561638,-0.04895674,1694724,-0.04061413
0.25,1394136,-0.05352649,1404822,-0.04292247
0.25,1273323,-0.057494,1333839,-0.04782091
0.25,1005516,-0.06529855,1135797,-0.05618376
0.25,812877,-0.08039739,945081,-0.06069793
0.25,657033,-0.09331916,738582,-0.07211879
0.25,480207,-0.12100693,620988,-0.09371415
0.25,442629,-0.11549194,291582,-0.09031961
0.25,249441,-0.11217309,267696,-0.08727081
0.25,239343,-0.11062378,229113,-0.09039849
0.25,224103,-0.11418687,225468,-0.09227483
0.25,211818,-0.10979076,203181,-0.09478831
0.25,200046,-0.10688254,196878,-0.08529569
0.25,173451,-0.10039628,179673,-0.08417524
0.25,172653,-0.1011893,162747,-0.07667631
0.25,148437,-0.10446471,153969,-0.08461371
0.25,134589,-0.10657372,135603,-0.09501341
0.25,127776,-0.10606228,124887,-0.08056435
0.25,106506,-0.10247003,112176,-0.07875549
0.25,95817,-0.11620708,101442,-0.08403018
0.25,80301,-0.11954896,81351,-0.08523643
0.25,73011,-0.12266322,70158,-0.09030337
0.25,48759,-0.13606684,57801,-0.09881315
0.25,38142,-0.15346759,42834,-0.08566402
0.25,23769,-0.19295844,34221,-0.11407701
0.25,14532,-0.28927159,19731,-0.18507932
0.25,13547,-0.32246248,14127,-0.258166
