alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
1.0,22717695,-0.01679789,24819795,-0.01353903
1.0,19399380,-0.01781867,21637770,-0.01496088
1.0,17402385,-0.02111026,18888870,-0.01777616
1.0,16231215,-0.01832451,14549535,-0.01648816
1.0,11231220,-0.01810567,10465455,-0.01652398
1.0,8933925,-0.01865686,7402395,-0.01433492
1.0,4819815,-0.02111098,5870865,-0.01358656
1.0,4699695,-0.02139668,4744740,-0.01585429
1.0,4476780,-0.01926584,4594590,-0.01588885
1.0,4429425,-0.02127541,4408950,-0.01589802
1.0,4204200,-0.01971594,4144140,-0.01648557
1.0,3978975,-0.0211399,3968055,-0.01442962
1.0,3858855,-0.0207014,3753750,-0.01629769
1.0,3618615,-0.02238032,3573570,-0.01593339
1.0,3468465,-0.02212513,3527160,-0.01534158
1.0,3333330,-0.02307137,3318315,-0.01543628
1.0,3123120,-0.02295251,3078075,-0.01609573
1.0,2912910,-0.02557882,2852850,-0.01700802
1.0,2747745,-0.02245764,2645370,-0.01606771
1.0,2462460,-0.02451902,2567565,-0.01899755
1.0,2342340,-0.02515461,2417415,-0.0201965
1.0,2207205,-0.02754243,2238390,-0.019505
1.0,1936935,-0.02674009,2042040,-0.01895247
1.0,1771770,-0.02919348,1786785,-0.02084356
1.0,1576575,-0.02970246,1726725,-0.02068581
1.0,1492260,-0.02895838,1452990,-0.02316998
1.0,1217370,-0.03433463,1276275,-0.02313495
1.0,1096095,-0.03388685,1156155,-0.02366515
1.0,990990,-0.03583894,1009470,-0.02946635
1.0,726495,-0.04187803,825825,-0.03359623
1.0,540540,-0.04799962,645645,-0.03605512
1.0,300300,-0.06636945,435435,-0.04635532
1.0,247170,-0.08632512,285285,-0.06862076
1.0,243705,-0.08887763,232050,-0.07185791
1.0,217140,-0.09542352,218295,-0.07205665
1.0,205590,-0.09792819,207480,-0.07769084
1.0,193830,-0.1040306,196350,-0.08369778
1.0,182490,-0.1021829,181545,-0.08488374
1.0,166320,-0.1089241,162435,-0.08953218
1.0,147840,-0.1145317,158340,-0.09615195
1.0,135135,-0.1237499,139230,-0.1041392
1.0,123585,-0.1346544,129675,-0.1131361
1.0,117810,-0.1283044,106260,-0.1011616
1.0,95865,-0.1285391,94710,-0.1061167
1.0,88935,-0.127688,86625,-0.09832324
1.0,64680,-0.1163233,69615,-0.09661278
1.0,51975,-0.120823,62790,-0.1001411
1.0,38220,-0.130281,41055,-0.09413145
1.0,24570,-0.142697,30030,-0.09617861
1.0,14700,-0.1800604,21945,-0.1155542
1.0,13755,-0.1740924,13860,-0.1437732
1.0,12075,-0.1846102,11970,-0.1402635
1.0,11025,-0.1941447,10920,-0.1491966
1.0,10080,-0.2140542,9870,-0.1585283
1.0,8295,-0.2159562,9240,-0.1530202
1.0,7875,-0.2645759,8085,-0.159895
1.0,6720,-0.2634914,5775,-0.1982925
1.0,4410,-0.2788254,5145,-0.214483
1.0,3150,-0.3295303,3465,-0.25119
1.0,1890,-0.4013985,2940,-0.3061226
1.0,1125,-0.5038345,1575,-0.3649696
1.0,1065,-0.5072397,945,-0.4283624
1.0,720,-0.5390879,855,-0.3937853
1.0,705,-0.53756,630,-0.4131517
1.0,465,-0.5765328,450,-0.4381526
1.0,189,-0.7120457,330,-0.4797707
1.0,14,-1.175377,150,-0.5813213
1.0,13,-1.80516,4,-0.8620754
