n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.00000000,,,0.00000000,,EXPECTED
5,0.00000000,,,0.00000000,,EXPECTED
6,0.00000000,,,0.00000000,,EXPECTED
7,0.00000000,,,0.00000000,,EXPECTED
8,0.00000000,,,0.00000000,,EXPECTED
9,0.00000000,,,0.00000000,,EXPECTED
10,0.00000000,,,0.00000000,,EXPECTED
11,0.00000000,,,0.00000000,,EXPECTED
12,0.00000000,,,0.00000000,,EXPECTED
13,0.00000000,,,0.00000000,,EXPECTED
14,0.00000000,,,0.00000000,,EXPECTED
18,0.75956676,21.99740517,16.70849780,16.70849780,-0.27500706,EXPECTED
30,0.76658470,30.18099291,23.13628726,23.13628726,-0.26581009,EXPECTED
56,0.37586532,28.73982648,25.56947959,10.80230416,-0.97852438,EXPECTED
64,0.38518878,29.93563939,27.29402918,11.53087233,-0.95402173,EXPECTED
86,0.33587788,29.53634473,26.83078830,9.92060492,-1.09100763,EXPECTED
102,0.48232137,35.47903946,29.84399503,17.11229882,-0.72914465,EXPECTED
108,0.45443215,32.16080117,26.87813569,14.61490189,-0.78870667,EXPECTED
134,0.24269191,28.24137277,25.55932804,6.85395277,-1.41596249,EXPECTED
144,0.40839289,30.23931741,24.95672845,12.34952212,-0.89552561,EXPECTED
157,0.22223009,28.76030576,26.10185475,6.39140541,-1.50404198,EXPECTED
165,0.35914341,32.26279028,24.43662847,11.58696853,-1.02403350,EXPECTED
186,0.37090479,29.45060753,23.98600988,10.92337132,-0.99180989,EXPECTED
195,0.32875734,30.75440419,23.07051312,10.11073613,-1.11243537,EXPECTED
211,0.20271574,23.54889159,20.89480658,4.77373091,-1.59595059,EXPECTED
228,0.32589235,27.83155355,22.23806720,9.07009045,-1.12118816,EXPECTED
240,0.31114926,29.70367956,22.66023663,9.24227785,-1.16748255,EXPECTED
266,0.37147140,22.37978005,19.02375225,8.31344827,-0.99028340,EXPECTED
270,0.43312963,28.94498652,21.90152943,12.53693137,-0.83671821,EXPECTED
297,0.28104681,27.14103914,21.27153114,7.62790251,-1.26923403,EXPECTED
312,0.28318835,27.40398975,21.64127295,7.76049073,-1.26164304,EXPECTED
322,0.35329111,20.97448467,17.65411258,7.41009901,-1.04046288,EXPECTED
342,0.26756086,26.78781898,21.19458172,7.16737186,-1.31840823,EXPECTED
348,0.26904374,26.79922193,21.32111884,7.21016292,-1.31288131,EXPECTED
366,0.39344515,26.56615295,21.19428720,10.45232408,-0.93281361,EXPECTED
378,0.36845067,27.31357590,20.97461454,10.06370546,-0.99844843,EXPECTED
399,0.35373390,27.65380664,20.94194268,9.78208878,-1.03921035,EXPECTED
415,0.25392286,24.88954543,21.32447757,6.32002468,-1.37072474,EXPECTED
420,0.41909533,29.01859822,20.56675293,12.16155899,-0.86965687,EXPECTED
441,0.44083235,26.91379081,20.57488563,11.86446960,-0.81909064,EXPECTED
455,0.34985171,24.70807769,20.09787992,8.64416319,-1.05024590,EXPECTED
474,0.32656684,25.83134696,20.48029012,8.43566126,-1.11912065,EXPECTED
483,0.41533570,27.24621977,20.60552810,11.31632766,-0.87866818,EXPECTED
506,0.30548513,17.50511730,14.43067647,5.34755295,-1.18585419,EXPECTED
516,0.20735648,25.95154327,20.54030422,5.38122065,-1.57331584,EXPECTED
533,0.30413245,17.28187016,14.32666395,5.25597750,-1.19029198,EXPECTED
549,0.19838758,25.88098172,20.50909017,5.13446528,-1.61753270,EXPECTED
567,0.37415578,26.86057411,20.52167262,10.05003903,-0.98308305,EXPECTED
578,0.44364228,16.57526244,13.75798054,7.35348723,-0.81273672,EXPECTED
597,0.38259870,25.12637566,19.81713925,9.61331868,-0.96076862,EXPECTED
609,0.36483159,26.51435342,19.94073219,9.67327376,-1.00831942,EXPECTED
627,0.36678656,25.85281971,19.63833995,9.48246682,-1.00297518,EXPECTED
637,0.41298305,16.82469166,13.36712923,6.94831240,-0.88434874,EXPECTED
650,0.31715483,21.44975225,17.60803035,6.80289259,-1.14836519,EXPECTED
662,0.28631139,15.92991550,13.28072479,4.56091618,-1.25067530,EXPECTED
676,0.27913192,16.01233923,13.13109571,4.46955497,-1.27607078,EXPECTED
696,0.36605402,24.00744269,18.52948192,8.78802096,-1.00497435,EXPECTED
717,0.36289739,23.24469305,17.94007563,8.43543850,-1.01363515,EXPECTED
726,0.35462211,23.87746222,18.00821170,8.46747614,-1.03670252,EXPECTED
748,0.39561362,15.81269493,12.68246638,6.25571745,-0.92731726,EXPECTED
758,0.26924801,15.18992469,12.54175651,4.08985695,-1.31212237,EXPECTED
769,0.26660906,15.05685512,12.41223016,4.01429400,-1.32197189,EXPECTED
783,0.35307970,22.86238258,17.38441923,8.07224315,-1.04106147,EXPECTED
798,0.33245307,23.87669328,17.16506275,7.93788005,-1.10125656,EXPECTED
818,0.39271440,14.94016445,12.29255065,5.86721770,-0.93467265,EXPECTED
834,0.34833172,22.10766977,16.78682165,7.70080269,-1.05460003,EXPECTED
842,0.38527792,14.72013120,12.07269237,5.67134155,-0.95379033,EXPECTED
858,0.40894255,22.76886690,16.36606496,9.31115848,-0.89418060,EXPECTED
870,0.38402639,29.21514781,21.91125252,11.21938784,-0.95704400,EXPECTED
897,0.32823106,22.09211814,16.05523276,7.25131931,-1.11403747,EXPECTED
903,0.32176841,22.58004905,16.08673353,7.26554658,-1.13392320,EXPECTED
924,0.39010458,22.98757776,15.94460257,8.96755934,-0.94134043,EXPECTED
932,0.36856761,14.35924681,11.70667016,5.29235321,-0.99813112,EXPECTED
954,0.24903594,21.00040722,15.61459658,5.22985622,-1.39015804,EXPECTED
962,0.47267509,14.51955950,11.55598876,6.86303411,-0.74934704,EXPECTED
984,0.40926429,20.72294664,15.30526169,8.48116205,-0.89339414,EXPECTED
993,0.41191445,20.64405964,15.34572903,8.50358637,-0.88693961,EXPECTED
1008,0.38961795,21.53582044,15.19710827,8.39074225,-0.94258863,EXPECTED
1026,0.40120427,20.65864588,15.06570299,8.28833704,-0.91328457,EXPECTED
1041,0.48550490,20.22308320,14.92552982,9.81840600,-0.72256590,EXPECTED
1050,0.40129308,28.13859252,19.68700758,11.29182238,-0.91306325,EXPECTED
1071,0.44701010,21.41856449,14.65728831,9.57431457,-0.80517410,EXPECTED
1092,0.36771723,21.46668055,14.55177097,7.89366841,-1.00044102,EXPECTED
1107,0.39299953,19.84404576,14.42636375,7.79870057,-0.93394687,EXPECTED
1111,0.33231825,14.09503448,11.13081865,4.68403719,-1.10166219,EXPECTED
1137,0.31276177,19.48197406,14.18571879,6.09321669,-1.16231350,EXPECTED
1152,0.46686173,19.35242782,14.07019632,9.03490797,-0.76172214,EXPECTED
1257,0.52740496,18.77672425,13.48179962,9.90293745,-0.63978661,EXPECTED
1299,0.44769389,18.61778124,13.32328455,8.33506697,-0.80364555,EXPECTED
1377,0.43109836,18.64257951,13.00821165,8.03678541,-0.84141901,EXPECTED
1491,0.59850790,18.89234875,12.46184895,11.30722002,-0.51331555,EXPECTED
1638,0.49934643,18.87309107,11.95823107,9.42421062,-0.69445518,EXPECTED
1698,0.46937569,17.00808318,11.70709528,7.98318082,-0.75635178,EXPECTED
1827,0.48418931,17.92260417,11.34922300,8.67793341,-0.72527931,EXPECTED
1988,0.55067650,12.97762985,9.76240317,7.14647579,-0.59660776,EXPECTED
2046,0.53151640,16.82267106,10.75121771,8.94152562,-0.63202122,EXPECTED
